,customer_lifetime_value,income,monthly_premium_auto,months_since_last_claim,months_since_policy_inception,number_of_open_complaints,number_of_policies,total_claim_amount,month_year,day_year,year_year,state,response,coverage,education,employmentstatus,gender,location_code,marital_status,policy_type,renew_offer_type,sales_channel,vehicle_class,vehicle_size
8535,5372.351967,70286,67,16,66,0,3,130.143497,2,13,2011,California,No,Basic,Bachelor,Employed,M,Rural,Married,Corporate Auto,Offer2,Web,Four-Door Car,Medsize
8536,5165.202368,12904,132,17,31,0,1,633.6,1,25,2011,California,No,Extended,Master,Disabled,F,Suburban,Married,Personal Auto,Offer1,Agent,SUV,Medsize
8537,8264.747863,42045,103,7,12,0,3,104.0,2,2,2011,California,No,Basic,High School or Below,Employed,F,Rural,Married,Personal Auto,Offer1,Agent,SUV,Medsize
8538,5193.770572,24948,65,3,51,0,4,280.352767,1,16,2011,California,No,Basic,Master,Employed,F,Urban,Married,Personal Auto,Offer2,Branch,Four-Door Car,Medsize
8539,8099.571213,25452,107,20,60,0,3,773.0,1,3,2011,California,No,Basic,College,Disabled,M,Suburban,Single,Personal Auto,Offer1,Agent,Sports Car,Medsize
8540,8845.073706,95850,109,3,16,0,3,328.502498,1,14,2011,California,No,Basic,High School or Below,Employed,F,Urban,Married,Corporate Auto,Offer1,Agent,Sports Car,Medsize
8541,8295.977271,73556,104,31,4,0,9,497.684017,2,23,2011,California,No,Basic,Master,Employed,M,Urban,Divorced,Personal Auto,Offer1,Agent,SUV,Medsize
8542,9344.431622,0,64,25,96,1,2,307.2,2,18,2011,California,No,Basic,High School or Below,Unemployed,F,Suburban,Married,Personal Auto,Offer2,Branch,Two-Door Car,Medsize
8543,5081.741976,0,69,17,76,0,7,104.0,2,4,2011,California,No,Basic,High School or Below,Unemployed,F,Rural,Married,Personal Auto,Offer3,Branch,Two-Door Car,Medsize
8544,5363.531017,43879,69,19,60,0,5,242.133552,1,20,2011,California,No,Basic,Bachelor,Employed,F,Urban,Single,Corporate Auto,Offer1,Branch,Four-Door Car,Medsize
8545,2662.0,23941,61,12,1,0,1,292.8,1,28,2011,California,No,Basic,High School or Below,Employed,F,Suburban,Married,Corporate Auto,Offer3,Agent,Four-Door Car,Medsize
8546,7183.071115,14390,65,16,4,0,2,402.778867,1,9,2011,California,No,Basic,Bachelor,Medical Leave,M,Suburban,Single,Personal Auto,Offer1,Agent,Four-Door Car,Medsize
8547,5376.88732,30039,70,21,52,0,9,498.612632,2,23,2011,California,No,Basic,College,Employed,M,Suburban,Single,Corporate Auto,Offer3,Agent,Four-Door Car,Medsize
8548,7019.177186,26806,63,32,19,0,2,302.4,1,23,2011,California,Yes,Basic,College,Retired,M,Suburban,Married,Personal Auto,Offer1,Agent,Four-Door Car,Medsize
8549,7079.170237,24450,90,4,65,0,4,250.959093,2,28,2011,California,No,Extended,College,Employed,F,Urban,Married,Personal Auto,Offer3,Agent,Four-Door Car,Medsize
8550,2662.0,0,64,26,17,0,1,360.217299,2,3,2011,California,No,Basic,High School or Below,Unemployed,F,Suburban,Married,Personal Auto,Offer2,Web,Four-Door Car,Large
8551,8193.160528,89219,73,12,9,4,2,350.4,2,26,2011,California,No,Basic,College,Employed,M,Suburban,Single,Personal Auto,Offer2,Branch,Four-Door Car,Medsize
8552,6952.651187,0,73,2,38,3,2,525.6,1,16,2011,California,No,Basic,College,Unemployed,F,Suburban,Single,Corporate Auto,Offer2,Agent,Four-Door Car,Medsize
8553,7465.980556,0,109,4,33,0,8,773.0,2,16,2011,California,No,Basic,High School or Below,Unemployed,M,Suburban,Single,Personal Auto,Offer3,Branch,SUV,Medsize
8554,13220.80421,29504,117,24,90,0,2,773.0,1,20,2011,California,No,Basic,College,Disabled,M,Suburban,Married,Personal Auto,Offer1,Branch,SUV,Medsize
8555,4014.9185,0,113,35,29,0,1,773.0,2,22,2011,California,No,Basic,High School or Below,Unemployed,F,Suburban,Single,Personal Auto,Offer2,Call Center,SUV,Medsize
8556,8744.727173,61706,110,6,71,0,7,223.905524,2,10,2011,California,No,Basic,Bachelor,Employed,M,Rural,Married,Corporate Auto,Offer3,Call Center,SUV,Small
8557,5948.98896,88122,148,15,10,0,1,773.0,2,20,2011,California,No,Premium,High School or Below,Employed,F,Suburban,Married,Corporate Auto,Offer2,Call Center,SUV,Medsize
8558,5520.149969,26129,70,4,38,0,3,419.187114,1,16,2011,California,No,Basic,Bachelor,Employed,F,Suburban,Divorced,Personal Auto,Offer1,Agent,Four-Door Car,Medsize
8559,5040.775434,22350,66,9,3,0,5,316.8,1,31,2011,California,No,Basic,Bachelor,Disabled,F,Suburban,Married,Corporate Auto,Offer1,Agent,Two-Door Car,Large
8560,5654.593045,0,83,0,12,0,7,597.6,1,4,2011,California,No,Extended,Bachelor,Unemployed,F,Suburban,Single,Personal Auto,Offer3,Call Center,Four-Door Car,Medsize
8561,8896.500265,26201,112,4,48,0,8,168.901895,1,21,2011,California,No,Basic,High School or Below,Employed,F,Rural,Married,Personal Auto,Offer4,Call Center,SUV,Small
8562,8715.945469,0,84,33,20,0,2,604.8,2,25,2011,California,No,Extended,Bachelor,Unemployed,M,Suburban,Single,Personal Auto,Offer3,Branch,Four-Door Car,Medsize
8563,7868.808884,0,107,28,14,0,7,513.6,1,10,2011,California,No,Basic,Bachelor,Unemployed,F,Suburban,Married,Personal Auto,Offer1,Agent,SUV,Small
8564,6878.008403,39020,87,0,4,0,5,485.01384,2,5,2011,California,No,Extended,High School or Below,Employed,M,Suburban,Married,Corporate Auto,Offer3,Agent,Four-Door Car,Small
8565,6411.675304,47606,81,24,50,0,4,388.8,2,8,2011,California,No,Extended,Bachelor,Employed,F,Suburban,Divorced,Personal Auto,Offer3,Agent,Two-Door Car,Small
8566,10144.3094,27231,88,0,7,0,2,422.4,1,29,2011,California,No,Extended,College,Medical Leave,F,Suburban,Married,Personal Auto,Offer1,Branch,Four-Door Car,Medsize
8567,8575.961719,39946,218,23,99,0,1,773.0,2,10,2011,California,No,Extended,College,Employed,F,Suburban,Divorced,Personal Auto,Offer1,Branch,Luxury SUV,Small
8568,4510.542608,84300,111,13,0,0,1,202.22495,2,4,2011,California,No,Basic,College,Employed,M,Rural,Married,Corporate Auto,Offer2,Branch,SUV,Medsize
8569,3746.751625,41479,94,14,38,1,1,104.0,2,26,2011,California,Yes,Extended,College,Employed,F,Rural,Married,Corporate Auto,Offer2,Call Center,Two-Door Car,Large
8570,5479.555081,56005,68,31,30,1,3,326.4,1,13,2011,California,Yes,Basic,Master,Employed,M,Suburban,Married,Personal Auto,Offer1,Branch,Four-Door Car,Small
8571,7164.011997,0,108,19,97,0,9,773.0,2,10,2011,California,No,Basic,High School or Below,Unemployed,M,Suburban,Single,Corporate Auto,Offer1,Agent,SUV,Large
8572,13265.51039,99617,109,1,62,0,2,104.0,1,9,2011,California,No,Basic,Bachelor,Employed,F,Rural,Married,Personal Auto,Offer3,Agent,SUV,Medsize
8573,5246.278375,28909,66,15,66,0,8,456.702735,1,21,2011,California,Yes,Basic,Bachelor,Employed,F,Suburban,Married,Personal Auto,Offer1,Agent,Two-Door Car,Medsize
8574,4556.068318,25617,63,22,3,0,3,302.4,2,14,2011,California,No,Basic,Bachelor,Medical Leave,M,Suburban,Divorced,Personal Auto,Offer2,Call Center,Two-Door Car,Medsize
8575,2751.250209,86788,70,32,68,0,1,336.0,2,20,2011,California,No,Basic,High School or Below,Employed,M,Suburban,Single,Personal Auto,Offer2,Agent,Four-Door Car,Medsize
8576,2914.09461,28523,77,15,12,0,1,369.6,1,25,2011,California,No,Extended,High School or Below,Disabled,M,Suburban,Married,Corporate Auto,Offer3,Agent,Four-Door Car,Large
8577,5824.767025,38492,72,27,34,0,3,207.901654,2,20,2011,California,No,Basic,Bachelor,Employed,F,Urban,Married,Personal Auto,Offer2,Branch,Four-Door Car,Medsize
8578,5755.18214,97657,71,2,19,0,8,107.325235,1,26,2011,California,No,Basic,High School or Below,Employed,F,Rural,Married,Personal Auto,Offer2,Branch,Two-Door Car,Medsize
8579,2662.0,49008,61,11,74,1,1,292.8,1,29,2011,California,No,Basic,Master,Employed,M,Suburban,Married,Personal Auto,Offer1,Branch,Four-Door Car,Medsize
8580,5138.244998,72264,64,2,66,0,9,272.649844,1,8,2011,California,No,Basic,Bachelor,Employed,F,Urban,Married,Corporate Auto,Offer3,Web,Four-Door Car,Medsize
8581,6047.02516,20396,76,15,60,1,4,364.8,2,19,2011,California,Yes,Extended,College,Employed,M,Suburban,Married,Corporate Auto,Offer1,Branch,Four-Door Car,Medsize
8582,6106.468745,60234,152,14,98,0,1,136.217066,1,4,2011,California,No,Premium,High School or Below,Employed,F,Rural,Married,Personal Auto,Offer3,Web,SUV,Medsize
8583,3329.887725,75556,84,24,78,0,1,498.927007,2,17,2011,California,No,Extended,Bachelor,Employed,M,Suburban,Married,Corporate Auto,Offer2,Agent,Four-Door Car,Small
8584,15433.0,98710,123,21,42,0,2,587.391029,2,24,2011,California,No,Extended,Bachelor,Employed,F,Urban,Married,Personal Auto,Offer2,Branch,Sports Car,Medsize
8585,5095.365993,69461,64,7,61,0,6,104.0,1,27,2011,California,No,Basic,Bachelor,Employed,F,Rural,Single,Personal Auto,Offer3,Branch,Two-Door Car,Large
8586,4471.747876,0,68,35,98,2,9,489.6,2,26,2011,California,No,Basic,High School or Below,Unemployed,M,Suburban,Single,Personal Auto,Offer1,Branch,Four-Door Car,Medsize
8587,8773.507548,0,87,24,53,0,2,626.4,2,6,2011,California,No,Extended,High School or Below,Unemployed,M,Suburban,Single,Personal Auto,Offer4,Branch,Four-Door Car,Medsize
8588,10351.37265,73895,129,2,31,0,7,773.0,1,7,2011,California,No,Extended,College,Employed,F,Suburban,Married,Corporate Auto,Offer4,Branch,SUV,Medsize
8589,10408.96865,20228,101,3,43,1,2,523.815839,2,18,2011,California,Yes,Basic,High School or Below,Retired,M,Suburban,Divorced,Personal Auto,Offer1,Branch,SUV,Medsize
8590,8201.330033,81785,67,12,44,0,2,321.6,2,12,2011,California,No,Basic,Master,Employed,F,Suburban,Divorced,Personal Auto,Offer1,Agent,Four-Door Car,Large
8591,2662.0,24910,63,7,63,1,1,347.857619,1,29,2011,California,Yes,Basic,Bachelor,Retired,F,Suburban,Single,Personal Auto,Offer1,Branch,Four-Door Car,Medsize
8592,5205.024842,32946,66,13,7,0,6,316.8,1,14,2011,California,No,Basic,Bachelor,Employed,M,Suburban,Married,Corporate Auto,Offer1,Branch,Two-Door Car,Small
8593,15306.13396,83868,189,30,91,0,7,134.836237,2,6,2011,California,No,Basic,High School or Below,Employed,F,Rural,Married,Corporate Auto,Offer1,Agent,Luxury Car,Medsize
8594,8002.308333,0,107,3,65,0,3,513.6,1,11,2011,California,Yes,Basic,College,Unemployed,F,Suburban,Married,Personal Auto,Offer1,Agent,SUV,Medsize
8595,4553.185557,0,124,1,43,0,1,714.494746,2,10,2011,California,No,Extended,High School or Below,Unemployed,M,Suburban,Married,Corporate Auto,Offer1,Branch,SUV,Medsize
8596,5354.365535,17099,69,13,28,0,9,331.2,2,16,2011,California,No,Basic,High School or Below,Disabled,F,Suburban,Married,Personal Auto,Offer1,Web,Four-Door Car,Small
8597,7449.855125,0,206,7,82,0,1,773.0,2,26,2011,California,No,Extended,High School or Below,Unemployed,F,Suburban,Single,Personal Auto,Offer2,Agent,Luxury SUV,Large
8598,3112.049841,33046,79,14,26,0,1,181.538354,2,24,2011,California,No,Extended,College,Employed,M,Rural,Married,Personal Auto,Offer4,Branch,Four-Door Car,Medsize
8599,4386.277558,10621,67,28,22,0,5,321.6,2,11,2011,California,Yes,Basic,College,Retired,M,Suburban,Single,Personal Auto,Offer1,Agent,Four-Door Car,Medsize
8600,4865.848218,21498,63,23,72,0,9,302.4,2,19,2011,California,No,Basic,Bachelor,Employed,M,Suburban,Married,Corporate Auto,Offer2,Agent,Four-Door Car,Medsize
8601,6993.380588,0,66,7,59,0,2,439.701118,2,21,2011,California,No,Basic,Bachelor,Unemployed,M,Suburban,Single,Personal Auto,Offer1,Agent,Four-Door Car,Medsize
8602,5860.48309,36889,74,24,82,1,3,192.186026,2,25,2011,California,No,Basic,Bachelor,Employed,F,Urban,Married,Personal Auto,Offer1,Agent,Four-Door Car,Medsize
8603,9115.57169,69588,114,19,45,0,6,173.080024,2,15,2011,California,No,Basic,Bachelor,Employed,F,Rural,Married,Personal Auto,Offer1,Branch,SUV,Medsize
8604,5300.686394,26585,69,26,23,0,4,308.651195,2,16,2011,California,No,Basic,Master,Disabled,M,Urban,Married,Corporate Auto,Offer1,Call Center,Four-Door Car,Large
8605,3630.269217,0,101,34,53,0,1,727.2,2,16,2011,California,No,Basic,Bachelor,Unemployed,F,Suburban,Single,Corporate Auto,Offer2,Web,SUV,Small
8606,8819.018934,99845,110,23,25,1,8,528.0,1,10,2011,California,Yes,Basic,High School or Below,Employed,M,Suburban,Married,Personal Auto,Offer2,Branch,SUV,Medsize
8607,5389.499465,66429,136,35,93,0,1,104.0,1,7,2011,California,Yes,Extended,College,Employed,M,Rural,Married,Corporate Auto,Offer2,Agent,Sports Car,Medsize
8608,3123.080994,0,101,1,83,4,1,773.0,2,19,2011,California,Yes,Basic,Bachelor,Unemployed,M,Suburban,Married,Personal Auto,Offer1,Agent,SUV,Large
8609,2662.0,43721,61,5,84,0,1,292.8,2,17,2011,California,No,Basic,College,Employed,F,Suburban,Married,Personal Auto,Offer2,Branch,Four-Door Car,Small
8610,8754.233404,51209,109,35,3,0,6,104.0,2,6,2011,California,No,Basic,High School or Below,Employed,M,Rural,Married,Personal Auto,Offer1,Call Center,SUV,Medsize
8611,2662.0,84498,65,18,83,0,1,255.210049,1,21,2011,California,No,Basic,College,Employed,F,Urban,Married,Personal Auto,Offer2,Branch,Four-Door Car,Medsize
8612,6669.184698,0,65,30,5,1,2,312.0,1,17,2011,California,No,Basic,High School or Below,Unemployed,M,Suburban,Married,Corporate Auto,Offer3,Agent,Four-Door Car,Medsize
8613,6765.800532,59034,85,0,85,0,3,378.75258,2,24,2011,California,No,Extended,College,Employed,M,Urban,Married,Personal Auto,Offer1,Agent,Four-Door Car,Medsize
8614,10013.77995,0,135,26,38,0,3,773.0,2,8,2011,California,No,Extended,Bachelor,Unemployed,F,Suburban,Married,Personal Auto,Offer2,Branch,Sports Car,Medsize
8615,11288.17204,96399,70,1,28,0,2,307.89535,1,31,2011,California,No,Basic,College,Employed,F,Urban,Married,Personal Auto,Offer2,Agent,Four-Door Car,Medsize
8616,4686.469674,58089,118,31,83,0,1,566.4,2,12,2011,California,Yes,Basic,College,Employed,M,Suburban,Married,Corporate Auto,Offer1,Agent,SUV,Medsize
8617,7131.731291,0,103,29,58,0,3,741.6,1,10,2011,California,No,Basic,High School or Below,Unemployed,M,Suburban,Single,Corporate Auto,Offer3,Call Center,Sports Car,Small
8618,9051.712161,60964,113,21,16,0,4,327.723713,1,12,2011,California,No,Premium,Master,Employed,M,Urban,Married,Personal Auto,Offer3,Agent,Four-Door Car,Medsize
8619,5306.162741,42871,67,2,13,0,6,321.6,2,24,2011,California,No,Basic,College,Employed,M,Suburban,Married,Corporate Auto,Offer3,Web,Four-Door Car,Small
8620,5133.635886,38795,65,23,64,0,3,104.0,2,27,2011,California,No,Basic,College,Employed,M,Rural,Married,Personal Auto,Offer2,Agent,Four-Door Car,Medsize
8621,11124.60499,0,112,25,69,0,2,773.0,1,19,2011,California,No,Premium,Bachelor,Unemployed,M,Suburban,Single,Personal Auto,Offer3,Agent,Two-Door Car,Small
8622,7285.103913,57134,91,6,6,1,8,436.8,1,9,2011,California,No,Extended,Master,Employed,M,Suburban,Married,Personal Auto,Offer1,Branch,Two-Door Car,Medsize
8623,14627.92807,40711,121,12,38,0,2,580.8,2,19,2011,California,No,Extended,College,Employed,F,Suburban,Married,Personal Auto,Offer3,Web,SUV,Medsize
8624,15433.0,26334,63,3,73,2,2,453.6,2,9,2011,California,No,Basic,College,Employed,M,Suburban,Married,Corporate Auto,Offer2,Branch,Two-Door Car,Small
8625,4298.378567,31414,116,0,68,4,1,556.8,2,17,2011,California,No,Basic,Bachelor,Employed,F,Suburban,Married,Personal Auto,Offer1,Call Center,SUV,Medsize
8626,5018.894421,74423,62,31,10,0,5,104.0,2,6,2011,California,No,Basic,Doctor,Employed,F,Rural,Married,Personal Auto,Offer2,Agent,Four-Door Car,Medsize
8627,7200.664877,0,66,16,77,0,2,316.8,1,26,2011,California,Yes,Basic,College,Unemployed,F,Suburban,Married,Personal Auto,Offer2,Agent,Four-Door Car,Medsize
8628,9591.028253,0,128,23,27,0,6,150.952506,1,3,2011,California,No,Extended,Bachelor,Unemployed,F,Rural,Married,Corporate Auto,Offer1,Call Center,SUV,Medsize
8629,3240.667531,30646,81,26,26,0,1,128.57791,2,21,2011,California,No,Extended,High School or Below,Employed,F,Rural,Married,Corporate Auto,Offer1,Agent,Four-Door Car,Medsize
8630,8906.50609,0,118,28,33,0,3,566.4,2,2,2011,California,No,Basic,High School or Below,Unemployed,F,Suburban,Single,Personal Auto,Offer2,Agent,SUV,Medsize
8631,2662.0,28264,63,22,9,0,1,364.622773,1,27,2011,California,No,Basic,Master,Employed,F,Suburban,Divorced,Corporate Auto,Offer2,Agent,Two-Door Car,Small
8632,8167.992322,0,117,5,27,0,6,773.0,2,23,2011,California,No,Premium,High School or Below,Unemployed,F,Suburban,Single,Personal Auto,Offer1,Call Center,Two-Door Car,Medsize
8633,5811.61185,0,79,10,22,0,8,304.550129,1,24,2011,California,No,Extended,College,Unemployed,F,Urban,Married,Personal Auto,Offer3,Agent,Four-Door Car,Medsize
8634,15433.0,70187,117,4,61,0,2,632.16097,2,22,2011,California,No,Basic,College,Employed,F,Suburban,Married,Personal Auto,Offer3,Call Center,Sports Car,Medsize
8635,5260.623466,31006,67,20,16,0,4,321.6,1,1,2011,California,No,Basic,Bachelor,Employed,F,Suburban,Divorced,Personal Auto,Offer2,Call Center,Four-Door Car,Medsize
8636,8869.631143,0,119,12,57,0,4,571.2,1,19,2011,California,No,Basic,High School or Below,Unemployed,F,Suburban,Married,Corporate Auto,Offer1,Agent,SUV,Medsize
8637,2878.846941,0,85,33,69,0,1,612.0,2,23,2011,California,No,Extended,High School or Below,Unemployed,M,Suburban,Single,Personal Auto,Offer3,Call Center,Four-Door Car,Large
8638,2810.957053,20371,71,19,14,1,1,340.8,2,11,2011,California,No,Basic,High School or Below,Employed,M,Suburban,Married,Personal Auto,Offer4,Call Center,Four-Door Car,Medsize
8639,2701.039719,39141,68,22,7,0,1,402.456296,2,19,2011,California,No,Basic,College,Employed,F,Suburban,Married,Personal Auto,Offer2,Branch,Four-Door Car,Small
8640,2662.0,0,69,20,44,0,1,496.8,1,23,2011,California,No,Basic,High School or Below,Unemployed,M,Suburban,Single,Corporate Auto,Offer3,Branch,Four-Door Car,Large
8641,9445.925985,76837,78,2,12,0,2,104.0,1,10,2011,California,No,Extended,College,Employed,M,Rural,Divorced,Corporate Auto,Offer4,Call Center,Four-Door Car,Small
8642,4414.577688,0,61,23,46,0,7,643.877067,1,9,2011,California,No,Basic,High School or Below,Unemployed,F,Suburban,Single,Personal Auto,Offer3,Agent,Four-Door Car,Medsize
8643,6785.536334,0,197,6,22,0,1,773.0,2,25,2011,California,No,Premium,Bachelor,Unemployed,F,Suburban,Single,Corporate Auto,Offer1,Agent,Sports Car,Small
8644,3600.934326,25147,101,7,54,0,1,694.598288,2,25,2011,California,Yes,Basic,High School or Below,Retired,F,Suburban,Single,Personal Auto,Offer1,Agent,SUV,Medsize
8645,7452.939191,0,106,5,32,0,4,763.2,1,4,2011,California,No,Basic,Bachelor,Unemployed,F,Suburban,Single,Personal Auto,Offer1,Web,SUV,Medsize
8646,12723.15311,34665,64,29,58,0,2,450.85948,1,20,2011,California,No,Basic,Master,Employed,M,Suburban,Married,Personal Auto,Offer2,Branch,Two-Door Car,Small
8647,4312.642503,25404,112,16,4,0,1,578.175234,1,3,2011,California,No,Basic,Master,Disabled,F,Suburban,Divorced,Personal Auto,Offer1,Branch,SUV,Medsize
8648,12148.94098,37025,101,15,36,0,2,427.243803,1,5,2011,California,No,Basic,High School or Below,Employed,F,Urban,Married,Corporate Auto,Offer3,Branch,SUV,Medsize
8649,3549.747466,0,100,27,32,1,1,480.0,1,19,2011,California,No,Basic,Bachelor,Unemployed,M,Suburban,Married,Personal Auto,Offer2,Agent,SUV,Medsize
8650,6153.394838,23939,160,33,78,1,1,768.0,1,19,2011,California,No,Premium,High School or Below,Disabled,F,Suburban,Married,Personal Auto,Offer1,Call Center,SUV,Medsize
8651,6272.416823,76673,80,2,59,1,4,104.0,2,4,2011,California,No,Extended,College,Employed,M,Rural,Divorced,Personal Auto,Offer1,Branch,Four-Door Car,Medsize
8652,2851.161121,55274,71,14,35,0,1,484.728153,2,10,2011,California,No,Basic,High School or Below,Employed,F,Suburban,Married,Corporate Auto,Offer2,Call Center,Two-Door Car,Medsize
8653,6781.125672,30324,86,15,67,0,8,143.943749,1,20,2011,California,No,Extended,College,Employed,F,Rural,Divorced,Corporate Auto,Offer1,Call Center,Four-Door Car,Medsize
8654,4985.239225,31702,63,13,3,1,7,302.4,1,10,2011,California,No,Basic,College,Employed,F,Suburban,Married,Personal Auto,Offer1,Web,Four-Door Car,Medsize
8655,6725.043747,0,95,15,8,0,5,684.0,2,21,2011,California,No,Extended,College,Unemployed,F,Suburban,Single,Corporate Auto,Offer1,Agent,Four-Door Car,Medsize
8656,15433.0,70908,132,0,71,1,2,521.444011,1,21,2011,California,No,Extended,Bachelor,Employed,M,Urban,Divorced,Personal Auto,Offer1,Call Center,SUV,Medsize
8657,5838.89915,81082,73,5,85,0,4,281.295903,1,6,2011,California,Yes,Basic,High School or Below,Employed,M,Urban,Married,Personal Auto,Offer2,Agent,Four-Door Car,Large
8658,12206.89208,17705,108,7,19,1,2,668.73901,1,9,2011,California,No,Premium,College,Disabled,F,Suburban,Married,Personal Auto,Offer2,Agent,Two-Door Car,Medsize
8659,14196.96535,77738,118,18,47,0,2,463.457352,1,6,2011,California,No,Basic,High School or Below,Employed,F,Urban,Married,Personal Auto,Offer2,Call Center,SUV,Small
8660,2670.797821,0,72,18,41,0,1,366.277224,2,22,2011,California,No,Basic,Bachelor,Unemployed,F,Suburban,Single,Corporate Auto,Offer1,Web,Four-Door Car,Medsize
8661,8033.910862,70311,66,18,15,0,2,341.395103,1,30,2011,California,No,Basic,College,Employed,F,Suburban,Married,Personal Auto,Offer1,Branch,Two-Door Car,Medsize
8662,9685.542977,66022,239,17,80,0,1,538.229502,2,22,2011,California,No,Extended,Bachelor,Employed,F,Rural,Married,Personal Auto,Offer4,Web,Luxury Car,Medsize
8663,15433.0,74140,101,31,23,2,2,484.8,1,9,2011,California,No,Basic,High School or Below,Employed,M,Suburban,Married,Personal Auto,Offer2,Web,SUV,Medsize
8664,10453.2558,73604,88,12,75,0,2,398.19284,1,22,2011,California,No,Extended,Bachelor,Employed,F,Urban,Divorced,Corporate Auto,Offer2,Agent,Two-Door Car,Medsize
8665,5406.694854,21855,74,21,49,1,6,355.2,1,14,2011,California,No,Basic,College,Medical Leave,M,Suburban,Married,Corporate Auto,Offer1,Web,Four-Door Car,Medsize
8666,2671.166649,23305,68,25,26,0,1,127.157137,1,26,2011,California,No,Basic,Master,Medical Leave,F,Rural,Married,Personal Auto,Offer2,Branch,Four-Door Car,Medsize
8667,3531.348165,0,98,23,46,0,1,773.0,2,11,2011,California,No,Extended,High School or Below,Unemployed,M,Suburban,Single,Corporate Auto,Offer2,Call Center,Two-Door Car,Small
8668,4835.569505,0,71,11,71,0,6,511.2,1,5,2011,California,No,Basic,High School or Below,Unemployed,M,Suburban,Single,Personal Auto,Offer3,Agent,Four-Door Car,Medsize
8669,13422.06378,65024,67,17,15,0,2,189.869329,2,5,2011,California,No,Basic,College,Employed,F,Urban,Married,Personal Auto,Offer2,Call Center,Four-Door Car,Medsize
8670,2662.0,22590,67,7,61,0,1,104.0,1,13,2011,California,No,Basic,Bachelor,Disabled,F,Rural,Single,Personal Auto,Offer1,Call Center,Two-Door Car,Medsize
8671,2983.110414,0,91,3,57,0,1,436.8,1,16,2011,California,No,Extended,College,Unemployed,M,Suburban,Single,Personal Auto,Offer4,Call Center,Four-Door Car,Small
8672,14723.40712,38401,92,17,62,0,2,441.6,1,13,2011,California,No,Extended,Master,Employed,F,Suburban,Married,Corporate Auto,Offer1,Agent,Four-Door Car,Medsize
8673,8438.463783,25539,112,15,63,0,3,585.069825,1,17,2011,California,No,Basic,College,Disabled,M,Suburban,Married,Personal Auto,Offer1,Web,SUV,Small
8674,14435.67365,60880,119,25,89,0,2,109.906628,1,26,2011,California,Yes,Premium,Master,Employed,M,Rural,Married,Personal Auto,Offer1,Agent,Two-Door Car,Medsize
8675,2690.069754,87313,67,4,5,0,1,321.6,2,7,2011,California,No,Basic,Bachelor,Employed,M,Suburban,Divorced,Personal Auto,Offer2,Agent,Four-Door Car,Small
8676,7948.544751,23916,68,33,86,0,2,481.113765,2,15,2011,California,No,Basic,College,Employed,M,Suburban,Married,Corporate Auto,Offer4,Call Center,Two-Door Car,Medsize
8677,11378.88711,34854,95,35,50,0,2,456.0,1,7,2011,California,No,Extended,Bachelor,Employed,F,Suburban,Married,Corporate Auto,Offer2,Call Center,Four-Door Car,Medsize
8678,5219.754045,48203,66,20,47,0,6,413.238845,2,23,2011,California,No,Basic,College,Employed,F,Suburban,Divorced,Personal Auto,Offer4,Call Center,Four-Door Car,Medsize
8679,9486.037005,25322,126,23,52,0,3,773.0,2,28,2011,California,No,Extended,High School or Below,Medical Leave,M,Suburban,Divorced,Corporate Auto,Offer3,Call Center,Sports Car,Medsize
8680,4762.557323,16656,63,11,53,1,9,302.4,2,4,2011,California,No,Basic,Bachelor,Medical Leave,F,Suburban,Married,Personal Auto,Offer1,Branch,Two-Door Car,Medsize
8681,4975.171042,44723,124,26,3,0,1,341.088276,1,30,2011,California,No,Extended,Master,Employed,F,Urban,Married,Personal Auto,Offer1,Call Center,SUV,Medsize
8682,4422.615495,35979,116,34,28,2,1,556.8,1,30,2011,California,No,Basic,High School or Below,Employed,M,Suburban,Single,Personal Auto,Offer3,Call Center,Sports Car,Small
8683,4849.697945,36413,61,21,76,0,3,153.013115,1,27,2011,California,No,Basic,College,Employed,F,Rural,Married,Personal Auto,Offer1,Branch,Four-Door Car,Medsize
8684,15433.0,0,196,31,78,0,2,773.0,2,17,2011,California,No,Basic,Bachelor,Unemployed,M,Suburban,Single,Corporate Auto,Offer2,Call Center,Luxury Car,Medsize
8685,8518.549119,0,112,19,86,1,8,537.6,1,27,2011,California,No,Basic,Doctor,Unemployed,F,Suburban,Married,Personal Auto,Offer2,Branch,Sports Car,Medsize
8686,5194.654884,51883,66,8,99,0,9,623.751121,1,1,2011,California,No,Basic,College,Employed,M,Suburban,Married,Personal Auto,Offer2,Call Center,Two-Door Car,Small
8687,15433.0,0,151,33,94,1,2,773.0,2,6,2011,California,No,Premium,High School or Below,Unemployed,F,Suburban,Married,Personal Auto,Offer1,Call Center,SUV,Medsize
8688,2662.0,18608,71,13,24,0,1,340.8,2,17,2011,California,Yes,Basic,Bachelor,Retired,M,Suburban,Divorced,Corporate Auto,Offer2,Web,Four-Door Car,Medsize
8689,14070.63897,0,127,0,71,0,2,677.868206,1,16,2011,California,No,Extended,College,Unemployed,F,Suburban,Single,Corporate Auto,Offer1,Web,SUV,Medsize
8690,2748.933734,55964,69,20,0,0,1,496.8,2,3,2011,California,No,Basic,High School or Below,Employed,M,Suburban,Divorced,Personal Auto,Offer2,Branch,Four-Door Car,Medsize
8691,6006.211611,85510,74,19,68,0,4,355.2,2,10,2011,California,No,Basic,High School or Below,Employed,M,Suburban,Married,Corporate Auto,Offer1,Agent,Four-Door Car,Small
